date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:42:40	6753/6753	---M--	200	added ('OK')	image/jpeg	etag:%2260afbf8e-2756%22	https://txcap.org/wp-content/uploads/2017/06/Abbott-150x150.jpg	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-content/uploads/2017/06/Abbott-150x150.jpg	(from https://txcap.org/category/en-post/)
13:42:40	5537/5537	---M--	200	added ('OK')	image/jpeg	etag:%2260afbf8e-15f3%22	https://txcap.org/wp-content/uploads/2017/05/n-mvnbmnvm-150x150.jpg	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-content/uploads/2017/05/n-mvnbmnvm-150x150.jpg	(from https://txcap.org/category/en-post/)
13:42:40	7187/7187	---M--	200	added ('OK')	image/jpeg	etag:%2260afbf8e-1e00%22	https://txcap.org/wp-content/uploads/2017/10/bhbhbh-150x150.jpg	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-content/uploads/2017/10/bhbhbh-150x150.jpg	(from https://txcap.org/category/en-post/)
13:42:40	6723/6723	---M--	200	added ('OK')	image/jpeg	etag:%2260afbf8e-1ac1%22	https://txcap.org/wp-content/uploads/2017/03/mbnnbmnb-150x150.jpg	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-content/uploads/2017/03/mbnnbmnb-150x150.jpg	(from https://txcap.org/category/en-post/)
13:42:41	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:42%20GMT	https://txcap.org/wp-json/wp/v2/pages/53	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/wp/v2/pages/53	(from https://txcap.org/faq/)
13:42:41	32233/32233	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2023%20Oct%202025%2018:42:42%20GMT	https://txcap.org/category/	C:/My%20Web%20Sites/TxCAP/txcap.org/category/index.html	(from https://txcap.org/category/en-post/)
13:42:41	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:42%20GMT	https://txcap.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftxcap.org%2Ffaq%2F	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/oembed/1.0/embedbc6c	(from https://txcap.org/faq/)
13:42:41	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:42%20GMT	https://txcap.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftxcap.org%2Ffaq%2F&format=xml	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/oembed/1.0/embed6140	(from https://txcap.org/faq/)
13:42:42	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:43%20GMT	https://txcap.org/wp-json/wp/v2/pages/398	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/wp/v2/pages/398	(from https://txcap.org/topics/)
13:42:42	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:43%20GMT	https://txcap.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftxcap.org%2Ftopics%2F	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/oembed/1.0/embed8265	(from https://txcap.org/topics/)
13:42:42	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:43%20GMT	https://txcap.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftxcap.org%2Ftopics%2F&format=xml	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/oembed/1.0/embedb0b6	(from https://txcap.org/topics/)
13:42:42	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:44%20GMT	https://txcap.org/wp-json/wp/v2/pages/101	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/wp/v2/pages/101	(from https://txcap.org/district-clerk-offices-near-houston-texas/)
13:42:43	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:44%20GMT	https://txcap.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftxcap.org%2Fdistrict-clerk-offices-near-houston-texas%2F	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/oembed/1.0/embedb29c	(from https://txcap.org/district-clerk-offices-near-houston-texas/)
13:42:43	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:44%20GMT	https://txcap.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftxcap.org%2Fdistrict-clerk-offices-near-houston-texas%2F&format=xml	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/oembed/1.0/embed0c52	(from https://txcap.org/district-clerk-offices-near-houston-texas/)
13:42:43	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:44%20GMT	https://txcap.org/wp-json/wp/v2/posts/445	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/wp/v2/posts/445	(from https://txcap.org/custodia-de-los-hijos-y-tipos-de-tutela-en-texas/)
13:42:44	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:45%20GMT	https://txcap.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftxcap.org%2Fcustodia-de-los-hijos-y-tipos-de-tutela-en-texas%2F	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/oembed/1.0/embedafda	(from https://txcap.org/custodia-de-los-hijos-y-tipos-de-tutela-en-texas/)
13:42:44	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:45%20GMT	https://txcap.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftxcap.org%2Fcustodia-de-los-hijos-y-tipos-de-tutela-en-texas%2F&format=xml	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/oembed/1.0/embede1a7	(from https://txcap.org/custodia-de-los-hijos-y-tipos-de-tutela-en-texas/)
13:42:44	5823/5823	---M--	200	added ('OK')	image/jpeg	etag:%2260afbf8e-16bf%22	https://txcap.org/wp-content/uploads/2017/10/bkkgkg.jpg	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-content/uploads/2017/10/bkkgkg.jpg	(from https://txcap.org/custodia-de-los-hijos-y-tipos-de-tutela-en-texas/)
13:42:44	7457/7457	---M--	200	added ('OK')	image/jpeg	etag:%2260afbf8e-1d21%22	https://txcap.org/wp-content/uploads/2017/10/bnmbmbnmb.jpg	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-content/uploads/2017/10/bnmbmbnmb.jpg	(from https://txcap.org/custodia-de-los-hijos-y-tipos-de-tutela-en-texas/)
13:42:45	3316/3316	---M--	200	added ('OK')	image/png	etag:%2260afbf8e-cf4%22	https://txcap.org/wp-content/uploads/2017/10/AFLC-Icon-8-4-2016-e1507059478693.png	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-content/uploads/2017/10/AFLC-Icon-8-4-2016-e1507059478693.png	(from https://txcap.org/custodia-de-los-hijos-y-tipos-de-tutela-en-texas/)
13:42:45	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:46%20GMT	https://txcap.org/wp-json/wp/v2/posts/345	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/wp/v2/posts/345	(from https://txcap.org/valid-reasons-deny-visitation/)
13:42:45	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:46%20GMT	https://txcap.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftxcap.org%2Fvalid-reasons-deny-visitation%2F	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/oembed/1.0/embed2f03	(from https://txcap.org/valid-reasons-deny-visitation/)
13:42:45	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:46%20GMT	https://txcap.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftxcap.org%2Fvalid-reasons-deny-visitation%2F&format=xml	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/oembed/1.0/embedc99d	(from https://txcap.org/valid-reasons-deny-visitation/)
13:42:46	9140/9140	---M--	200	added ('OK')	image/jpeg	etag:%2260afbf8e-23b4%22	https://txcap.org/wp-content/uploads/2017/10/ohpokh.jpg	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-content/uploads/2017/10/ohpokh.jpg	(from https://txcap.org/valid-reasons-deny-visitation/)
13:42:46	6165/6165	---M--	200	added ('OK')	image/jpeg	etag:%2260afbf8e-1815%22	https://txcap.org/wp-content/uploads/2017/10/know2.jpg	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-content/uploads/2017/10/know2.jpg	(from https://txcap.org/valid-reasons-deny-visitation/)
13:42:46	9429/9429	---M--	200	added ('OK')	image/jpeg	etag:%2260afbf8e-24d5%22	https://txcap.org/wp-content/uploads/2017/10/nmmnmn.jpg	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-content/uploads/2017/10/nmmnmn.jpg	(from https://txcap.org/valid-reasons-deny-visitation/)
13:42:47	7091/7091	---M--	200	added ('OK')	image/jpeg	etag:%2260afbf8e-1bb3%22	https://txcap.org/wp-content/uploads/2017/10/bmmbbmn.jpg	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-content/uploads/2017/10/bmmbbmn.jpg	(from https://txcap.org/valid-reasons-deny-visitation/)
13:42:47	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:48%20GMT	https://txcap.org/wp-json/wp/v2/posts/258	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/wp/v2/posts/258	(from https://txcap.org/determining-child-custody-texas/)
13:42:47	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:48%20GMT	https://txcap.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftxcap.org%2Fdetermining-child-custody-texas%2F	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/oembed/1.0/embed100d	(from https://txcap.org/determining-child-custody-texas/)
13:42:47	56923/56923	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Oct%202025%2018:42:48%20GMT	https://txcap.org/cuales-son-las-razones-validas-para-denegar-la-visita/	C:/My%20Web%20Sites/TxCAP/txcap.org/cuales-son-las-razones-validas-para-denegar-la-visita/index.html	(from https://txcap.org/valid-reasons-deny-visitation/)
13:42:47	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:48%20GMT	https://txcap.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftxcap.org%2Fdetermining-child-custody-texas%2F&format=xml	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/oembed/1.0/embedb34b	(from https://txcap.org/determining-child-custody-texas/)
13:42:47	5774/5774	---M--	200	added ('OK')	image/jpeg	etag:%2260afbf8e-16cc%22	https://txcap.org/wp-content/uploads/2017/10/deteming-child-custody2.jpg	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-content/uploads/2017/10/deteming-child-custody2.jpg	(from https://txcap.org/determining-child-custody-texas/)
13:42:47	9399/9399	---M--	200	added ('OK')	image/jpeg	etag:%2260afbf8e-25e5%22	https://txcap.org/wp-content/uploads/2017/10/media-20170718.jpg	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-content/uploads/2017/10/media-20170718.jpg	(from https://txcap.org/determining-child-custody-texas/)
13:42:48	7684/7684	---M--	200	added ('OK')	image/jpeg	etag:%2260afbf8e-1e04%22	https://txcap.org/wp-content/uploads/2017/10/Child-Custody.jpg	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-content/uploads/2017/10/Child-Custody.jpg	(from https://txcap.org/determining-child-custody-texas/)
13:42:48	56379/56379	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Oct%202025%2018:42:49%20GMT	https://txcap.org/determinacion-de-la-custodia-de-menores-en-texas/	C:/My%20Web%20Sites/TxCAP/txcap.org/determinacion-de-la-custodia-de-menores-en-texas/index.html	(from https://txcap.org/determining-child-custody-texas/)
13:42:49	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:50%20GMT	https://txcap.org/wp-json/wp/v2/posts/280	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/wp/v2/posts/280	(from https://txcap.org/establish-visitation-texas-children/)
13:42:49	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:50%20GMT	https://txcap.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftxcap.org%2Festablish-visitation-texas-children%2F	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/oembed/1.0/embed77ea	(from https://txcap.org/establish-visitation-texas-children/)
13:42:49	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:50%20GMT	https://txcap.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftxcap.org%2Festablish-visitation-texas-children%2F&format=xml	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/oembed/1.0/embedb5c4	(from https://txcap.org/establish-visitation-texas-children/)
13:42:49	13392/13392	---M--	200	added ('OK')	image/jpeg	etag:%2260afbf8e-3450%22	https://txcap.org/wp-content/uploads/2017/10/jbjbvj.jpg	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-content/uploads/2017/10/jbjbvj.jpg	(from https://txcap.org/establish-visitation-texas-children/)
13:42:50	12164/12164	---M--	200	added ('OK')	image/jpeg	etag:%2260afbf8e-2f84%22	https://txcap.org/wp-content/uploads/2017/10/jkgjkjgkjgk.jpg	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-content/uploads/2017/10/jkgjkjgkjgk.jpg	(from https://txcap.org/establish-visitation-texas-children/)
13:42:50	7249/7249	---M--	200	added ('OK')	image/jpeg	etag:%2260afbf8e-1ca2%22	https://txcap.org/wp-content/uploads/2017/10/vis3.jpg	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-content/uploads/2017/10/vis3.jpg	(from https://txcap.org/establish-visitation-texas-children/)
13:42:50	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:51%20GMT	https://txcap.org/wp-json/wp/v2/posts/269	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/wp/v2/posts/269	(from https://txcap.org/abbott-signs-sweeping-child-welfare-overhaul-law/)
13:42:50	54569/54569	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Oct%202025%2018:42:51%20GMT	https://txcap.org/como-establecer-la-visita-en-texas-con-sus-hijos/	C:/My%20Web%20Sites/TxCAP/txcap.org/como-establecer-la-visita-en-texas-con-sus-hijos/index.html	(from https://txcap.org/establish-visitation-texas-children/)
13:42:50	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:51%20GMT	https://txcap.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftxcap.org%2Fabbott-signs-sweeping-child-welfare-overhaul-law%2F	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/oembed/1.0/embed31b2	(from https://txcap.org/abbott-signs-sweeping-child-welfare-overhaul-law/)
13:42:51	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:52%20GMT	https://txcap.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftxcap.org%2Fabbott-signs-sweeping-child-welfare-overhaul-law%2F&format=xml	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/oembed/1.0/embedc0b8	(from https://txcap.org/abbott-signs-sweeping-child-welfare-overhaul-law/)
13:42:51	13708/13708	---M--	200	added ('OK')	image/jpeg	etag:%2260afbf8e-431a%22	https://txcap.org/wp-content/uploads/2017/06/Abbott-300x200.jpg	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-content/uploads/2017/06/Abbott-300x200.jpg	(from https://txcap.org/abbott-signs-sweeping-child-welfare-overhaul-law/)
13:42:51	11525/11525	---M--	200	added ('OK')	image/jpeg	etag:%2260afbf8e-2ec7%22	https://txcap.org/wp-content/uploads/2017/10/circlechildren.jpg	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-content/uploads/2017/10/circlechildren.jpg	(from https://txcap.org/abbott-signs-sweeping-child-welfare-overhaul-law/)
13:42:51	4333/4333	---M--	200	added ('OK')	image/png	etag:%2260afbf8e-10ed%22	https://txcap.org/wp-content/uploads/2017/10/Seal_8x8-e1507061654848.png	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-content/uploads/2017/10/Seal_8x8-e1507061654848.png	(from https://txcap.org/abbott-signs-sweeping-child-welfare-overhaul-law/)
13:42:52	53322/53322	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Oct%202025%2018:42:53%20GMT	https://txcap.org/abbott-firma-una-reforma-radical-del-bienestar-infantil/	C:/My%20Web%20Sites/TxCAP/txcap.org/abbott-firma-una-reforma-radical-del-bienestar-infantil/index.html	(from https://txcap.org/abbott-signs-sweeping-child-welfare-overhaul-law/)
13:42:52	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:53%20GMT	https://txcap.org/wp-json/wp/v2/posts/318	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/wp/v2/posts/318	(from https://txcap.org/get-custody-children-texas/)
13:42:52	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:53%20GMT	https://txcap.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftxcap.org%2Fget-custody-children-texas%2F	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/oembed/1.0/embed74b0	(from https://txcap.org/get-custody-children-texas/)
13:42:52	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:53%20GMT	https://txcap.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftxcap.org%2Fget-custody-children-texas%2F&format=xml	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/oembed/1.0/embed3fbb	(from https://txcap.org/get-custody-children-texas/)
13:42:52	9445/9445	---M--	200	added ('OK')	image/jpeg	etag:%2260afbf8e-24e5%22	https://txcap.org/wp-content/uploads/2017/10/nn-vnvn.jpg	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-content/uploads/2017/10/nn-vnvn.jpg	(from https://txcap.org/get-custody-children-texas/)
13:42:53	6870/6870	---M--	200	added ('OK')	image/jpeg	etag:%2260afbf8e-1ad6%22	https://txcap.org/wp-content/uploads/2017/10/bjkbjkjb.jpg	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-content/uploads/2017/10/bjkbjkjb.jpg	(from https://txcap.org/get-custody-children-texas/)
13:42:53	12257/12257	---M--	200	added ('OK')	image/jpeg	etag:%2260afbf8e-2fe1%22	https://txcap.org/wp-content/uploads/2017/10/bjhfbhjfhj.jpg	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-content/uploads/2017/10/bjhfbhjfhj.jpg	(from https://txcap.org/get-custody-children-texas/)
13:42:53	5704/5704	---M--	200	added ('OK')	image/jpeg	etag:%2260afbf8e-1648%22	https://txcap.org/wp-content/uploads/2017/10/nvbnvbnvb.jpg	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-content/uploads/2017/10/nvbnvbnvb.jpg	(from https://txcap.org/get-custody-children-texas/)
13:42:53	55756/55756	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Oct%202025%2018:42:54%20GMT	https://txcap.org/como-obtener-la-custodia-de-sus-hijos-en-texas/	C:/My%20Web%20Sites/TxCAP/txcap.org/como-obtener-la-custodia-de-sus-hijos-en-texas/index.html	(from https://txcap.org/get-custody-children-texas/)
13:42:53	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:54%20GMT	https://txcap.org/wp-json/wp/v2/posts/331	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/wp/v2/posts/331	(from https://txcap.org/understanding-fathers-rights-texas/)
13:42:54	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:55%20GMT	https://txcap.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftxcap.org%2Funderstanding-fathers-rights-texas%2F	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/oembed/1.0/embed7eaf	(from https://txcap.org/understanding-fathers-rights-texas/)
13:42:54	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:55%20GMT	https://txcap.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftxcap.org%2Funderstanding-fathers-rights-texas%2F&format=xml	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/oembed/1.0/embedc1c3	(from https://txcap.org/understanding-fathers-rights-texas/)
13:42:54	8264/8264	---M--	200	added ('OK')	image/jpeg	etag:%2260afbf8e-20f3%22	https://txcap.org/wp-content/uploads/2017/10/nvbvnbnvb.jpg	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-content/uploads/2017/10/nvbvnbnvb.jpg	(from https://txcap.org/understanding-fathers-rights-texas/)
13:42:54	8391/8391	---M--	200	added ('OK')	image/jpeg	etag:%2260afbf8e-20c7%22	https://txcap.org/wp-content/uploads/2017/10/bnbmnmbnmb.jpg	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-content/uploads/2017/10/bnbmnmbnmb.jpg	(from https://txcap.org/understanding-fathers-rights-texas/)
13:42:55	39419/39419	---M--	200	added ('OK')	image/jpeg	etag:%2260afbf8e-99fb%22	https://txcap.org/wp-content/uploads/2017/10/hgjfhgfgfh.jpg	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-content/uploads/2017/10/hgjfhgfgfh.jpg	(from https://txcap.org/understanding-fathers-rights-texas/)
13:42:55	6641/6641	---M--	200	added ('OK')	image/jpeg	etag:%2260afbf8e-1a33%22	https://txcap.org/wp-content/uploads/2017/10/mnbmbnmbn.jpg	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-content/uploads/2017/10/mnbmbnmbn.jpg	(from https://txcap.org/understanding-fathers-rights-texas/)
13:42:55	8204/8204	---M--	200	added ('OK')	image/jpeg	etag:%2260afbf8e-212a%22	https://txcap.org/wp-content/uploads/2017/10/mvmvmn.jpg	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-content/uploads/2017/10/mvmvmn.jpg	(from https://txcap.org/understanding-fathers-rights-texas/)
13:42:55	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:56%20GMT	https://txcap.org/wp-json/wp/v2/posts/306	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/wp/v2/posts/306	(from https://txcap.org/child-custody-texas-parent-wants-move-child-state/)
13:42:56	55779/55779	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Oct%202025%2018:42:57%20GMT	https://txcap.org/comprender-los-derechos-del-padre-en-texas/	C:/My%20Web%20Sites/TxCAP/txcap.org/comprender-los-derechos-del-padre-en-texas/index.html	(from https://txcap.org/understanding-fathers-rights-texas/)
13:42:56	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:57%20GMT	https://txcap.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftxcap.org%2Fchild-custody-texas-parent-wants-move-child-state%2F	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/oembed/1.0/embedbfd4	(from https://txcap.org/child-custody-texas-parent-wants-move-child-state/)
13:42:56	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:57%20GMT	https://txcap.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftxcap.org%2Fchild-custody-texas-parent-wants-move-child-state%2F&format=xml	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/oembed/1.0/embed411a	(from https://txcap.org/child-custody-texas-parent-wants-move-child-state/)
13:42:56	8930/8930	---M--	200	added ('OK')	image/jpeg	etag:%2260afbf8e-22e2%22	https://txcap.org/wp-content/uploads/2017/10/nbmvbmvn.jpg	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-content/uploads/2017/10/nbmvbmvn.jpg	(from https://txcap.org/child-custody-texas-parent-wants-move-child-state/)
13:42:56	5674/5674	---M--	200	added ('OK')	image/jpeg	etag:%2260afbf8e-162a%22	https://txcap.org/wp-content/uploads/2017/10/move5.jpg	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-content/uploads/2017/10/move5.jpg	(from https://txcap.org/child-custody-texas-parent-wants-move-child-state/)
13:42:57	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:58%20GMT	https://txcap.org/wp-json/wp/v2/posts/296	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/wp/v2/posts/296	(from https://txcap.org/child-custody-types-conservatorship-texas/)
13:42:57	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:58%20GMT	https://txcap.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftxcap.org%2Fchild-custody-types-conservatorship-texas%2F	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/oembed/1.0/embed0d16	(from https://txcap.org/child-custody-types-conservatorship-texas/)
13:42:57	54797/54797	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Oct%202025%2018:42:58%20GMT	https://txcap.org/custodia-de-menores-en-texas-cuando-un-padre-quiere-mover-un-nino-fuera-del-estado/	C:/My%20Web%20Sites/TxCAP/txcap.org/custodia-de-menores-en-texas-cuando-un-padre-quiere-mover-un-nino-fuera-del-estado/index.html	(from https://txcap.org/child-custody-texas-parent-wants-move-child-state/)
13:42:57	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:58%20GMT	https://txcap.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftxcap.org%2Fchild-custody-types-conservatorship-texas%2F&format=xml	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/oembed/1.0/embed4c1b	(from https://txcap.org/child-custody-types-conservatorship-texas/)
13:42:57	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:58%20GMT	https://txcap.org/wp-json/wp/v2/pages/371	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/wp/v2/pages/371	(from https://txcap.org/inicio/)
13:42:58	2108/2108	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2023%20Oct%202025%2018:42:59%20GMT	https://txcap.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftxcap.org%2Finicio%2F	C:/My%20Web%20Sites/TxCAP/txcap.org/wp-json/oembed/1.0/embed4f47	(from https://txcap.org/inicio/)
